Date,EmployeeID,Category,Amount,Merchant,Description
2025-03-12,EMP092,Office,826.1,Amazon Biz,Office expense at Amazon Biz
2025-08-25,EMP089,IT Hardware,967.42,Apple Store,IT Hardware expense at Apple Store
2025-06-29,EMP010,Travel,1234.5,Lyft,Travel expense at Lyft
2025-02-02,EMP077,Lodging,2931.97,Marriott,Lodging expense at Marriott
2025-05-24,EMP077,Travel,959.65,Delta Air,Travel expense at Delta Air
2025-08-18,EMP092,IT Hardware,3916.86,Apple Store,IT Hardware expense at Apple Store
2025-08-23,EMP016,Meals,348.09,Ruths Chris,Meals expense at Ruths Chris
2025-01-31,EMP081,Office,655.08,Staples,Office expense at Staples
2025-05-23,EMP005,IT Hardware,1619.69,Apple Store,IT Hardware expense at Apple Store
2025-07-31,EMP012,Lodging,386.72,Hilton,Lodging expense at Hilton
2025-09-15,EMP065,Software,2342.06,AWS,Software expense at AWS
2025-02-21,EMP077,Lodging,2396.83,Hilton,Lodging expense at Hilton
2025-07-06,EMP057,IT Hardware,3692.4,Dell,IT Hardware expense at Dell
2025-10-29,EMP033,Meals,151.31,Ruths Chris,Meals expense at Ruths Chris
2025-05-11,EMP070,Office,524.65,Amazon Biz,Office expense at Amazon Biz
2025-05-19,EMP111,Software,4035.0,Salesforce,Software expense at Salesforce
2025-02-14,EMP090,Lodging,1450.43,Holiday Inn,Lodging expense at Holiday Inn
2025-11-27,EMP045,Software,1563.5,AWS,Software expense at AWS
2025-11-18,EMP108,Meals,208.82,Dominos,Meals expense at Dominos
2025-07-03,EMP055,Software,3413.32,Slack,Software expense at Slack
2025-01-28,EMP009,IT Hardware,684.12,CDW,IT Hardware expense at CDW
2025-03-10,EMP014,Travel,57.17,Hertz,Travel expense at Hertz
2025-03-04,EMP079,Office,387.61,Uline,Office expense at Uline
2025-06-28,EMP130,Travel,128.88,Delta Air,Travel expense at Delta Air
2025-01-29,EMP039,IT Hardware,842.76,Newegg,IT Hardware expense at Newegg
2025-03-09,EMP104,Office,853.2,Office Depot,Office expense at Office Depot
2025-10-11,EMP140,Office,161.07,Amazon Biz,Office expense at Amazon Biz
2025-03-22,EMP029,Meals,361.84,Starbucks,Meals expense at Starbucks
2025-10-03,EMP073,IT Hardware,2680.52,Newegg,IT Hardware expense at Newegg
2025-04-05,EMP021,Lodging,2702.34,Hilton,Lodging expense at Hilton
2024-12-04,EMP104,Lodging,951.85,Marriott,Lodging expense at Marriott
2025-03-11,EMP030,Travel,214.53,United,Travel expense at United
2025-03-16,EMP148,Lodging,1225.74,Airbnb,Lodging expense at Airbnb
2025-11-15,EMP009,Office,575.91,Staples,Office expense at Staples
2025-09-25,EMP034,Lodging,679.03,Holiday Inn,Lodging expense at Holiday Inn
2025-01-09,EMP150,Software,1378.51,Zoom,Software expense at Zoom
2025-06-27,EMP034,IT Hardware,1597.29,BestBuy,IT Hardware expense at BestBuy
2025-03-12,EMP012,Meals,263.33,Starbucks,Meals expense at Starbucks
2025-10-02,EMP068,Lodging,333.74,Holiday Inn,Lodging expense at Holiday Inn
2025-05-28,EMP059,Office,152.06,Staples,Office expense at Staples
2025-01-15,EMP121,Meals,193.46,Dominos,Meals expense at Dominos
2025-08-12,EMP064,Software,4787.02,Zoom,Software expense at Zoom
2025-10-06,EMP013,IT Hardware,914.78,Apple Store,IT Hardware expense at Apple Store
2025-11-24,EMP086,IT Hardware,306.52,BestBuy,IT Hardware expense at BestBuy
2025-02-17,EMP085,Office,749.94,Uline,Office expense at Uline
2025-10-08,EMP028,Meals,384.11,Ruths Chris,Meals expense at Ruths Chris
2025-11-17,EMP121,Office,372.98,Staples,Office expense at Staples
2025-01-17,EMP048,Office,708.46,Uline,Office expense at Uline
2025-06-24,EMP022,Meals,309.95,Starbucks,Meals expense at Starbucks
2025-09-25,EMP028,Software,1148.93,AWS,Software expense at AWS
2024-12-27,EMP036,IT Hardware,3112.85,Apple Store,IT Hardware expense at Apple Store
2025-08-22,EMP132,Office,497.76,Amazon Biz,Office expense at Amazon Biz
2025-05-18,EMP110,IT Hardware,404.34,BestBuy,IT Hardware expense at BestBuy
2025-05-22,EMP022,Lodging,2319.45,Marriott,Lodging expense at Marriott
2025-05-29,EMP118,Office,680.69,Uline,Office expense at Uline
2025-01-27,EMP120,Meals,337.91,Panera,Meals expense at Panera
2025-11-15,EMP021,Software,323.28,Slack,Software expense at Slack
2025-07-24,EMP043,Office,394.27,Staples,Office expense at Staples
2025-01-19,EMP103,IT Hardware,2922.2,Newegg,IT Hardware expense at Newegg
2025-03-14,EMP030,Meals,306.51,Panera,Meals expense at Panera
2025-10-27,EMP149,Travel,858.45,United,Travel expense at United
2025-06-04,EMP075,Travel,1397.85,Lyft,Travel expense at Lyft
2025-10-03,EMP090,Office,834.3,Uline,Office expense at Uline
2025-03-25,EMP099,Lodging,324.34,Marriott,Lodging expense at Marriott
2025-04-21,EMP092,Meals,47.69,Dominos,Meals expense at Dominos
2025-02-13,EMP042,Office,289.05,Amazon Biz,Office expense at Amazon Biz
2025-07-18,EMP007,Office,226.72,Uline,Office expense at Uline
2025-08-29,EMP103,Lodging,1986.28,Airbnb,Lodging expense at Airbnb
2025-05-08,EMP104,Lodging,2359.39,Marriott,Lodging expense at Marriott
2025-03-06,EMP077,Lodging,1562.05,Holiday Inn,Lodging expense at Holiday Inn
2025-03-03,EMP105,Office,126.2,Amazon Biz,Office expense at Amazon Biz
2025-01-26,EMP091,Office,993.9,Staples,Office expense at Staples
2025-11-01,EMP110,IT Hardware,1686.91,Newegg,IT Hardware expense at Newegg
2025-05-03,EMP032,Meals,384.29,Dominos,Meals expense at Dominos
2024-12-31,EMP012,Meals,358.41,Chipotle,Meals expense at Chipotle
2025-03-10,EMP043,Software,3278.59,Salesforce,Software expense at Salesforce
2025-10-14,EMP064,Office,89.61,Staples,Office expense at Staples
2025-01-11,EMP074,Meals,369.63,Starbucks,Meals expense at Starbucks
2025-10-19,EMP105,Lodging,1613.5,Holiday Inn,Lodging expense at Holiday Inn
2025-03-29,EMP090,Lodging,777.16,Marriott,Lodging expense at Marriott
2025-06-10,EMP005,Meals,367.21,Chipotle,Meals expense at Chipotle
2025-01-01,EMP139,Software,4976.69,Atlassian,Software expense at Atlassian
2025-03-16,EMP092,Lodging,435.95,Holiday Inn,Lodging expense at Holiday Inn
2025-04-01,EMP007,Software,342.05,Salesforce,Software expense at Salesforce
2025-09-10,EMP023,Travel,349.04,Hertz,Travel expense at Hertz
2024-12-06,EMP011,Travel,230.81,Amtrak,Travel expense at Amtrak
2025-09-15,EMP058,Lodging,239.34,Hyatt,Lodging expense at Hyatt
2025-01-25,EMP025,Lodging,1257.54,Marriott,Lodging expense at Marriott
2024-12-30,EMP034,Travel,1067.85,United,Travel expense at United
2025-08-14,EMP050,IT Hardware,1702.2,Apple Store,IT Hardware expense at Apple Store
2025-08-18,EMP059,Meals,18.57,Dominos,Meals expense at Dominos
2025-02-21,EMP105,Lodging,2217.06,Marriott,Lodging expense at Marriott
2025-02-12,EMP101,Travel,1450.3,Lyft,Travel expense at Lyft
2025-04-04,EMP033,Travel,1049.51,Hertz,Travel expense at Hertz
2025-05-18,EMP069,Travel,233.36,Lyft,Travel expense at Lyft
2025-11-24,EMP068,Meals,175.82,Local Diner,Meals expense at Local Diner
2025-05-22,EMP086,Office,357.24,Staples,Office expense at Staples
2025-11-09,EMP052,Software,2349.56,Salesforce,Software expense at Salesforce
2024-12-05,EMP089,Software,3525.77,Zoom,Software expense at Zoom
2025-03-31,EMP036,Meals,89.61,Local Diner,Meals expense at Local Diner
2025-09-19,EMP043,Meals,45.48,Chipotle,Meals expense at Chipotle
2025-04-05,EMP108,IT Hardware,3814.87,Dell,IT Hardware expense at Dell
2025-05-26,EMP028,Travel,657.65,Hertz,Travel expense at Hertz
2025-07-01,EMP130,Travel,1477.66,Uber,Travel expense at Uber
2025-05-26,EMP130,Travel,94.43,Uber,Travel expense at Uber
2025-10-12,EMP014,Meals,156.94,Local Diner,Meals expense at Local Diner
2024-12-26,EMP079,Lodging,2144.26,Marriott,Lodging expense at Marriott
2025-06-09,EMP042,Software,1416.92,Salesforce,Software expense at Salesforce
2025-09-10,EMP013,Meals,265.95,Dominos,Meals expense at Dominos
2025-02-09,EMP103,IT Hardware,527.08,BestBuy,IT Hardware expense at BestBuy
2025-06-17,EMP113,Lodging,2051.53,Holiday Inn,Lodging expense at Holiday Inn
2025-06-15,EMP100,Office,470.48,Staples,Office expense at Staples
2025-10-06,EMP026,Lodging,605.16,Marriott,Lodging expense at Marriott
2025-07-26,EMP145,Lodging,2886.72,Marriott,Lodging expense at Marriott
2025-04-25,EMP009,Office,704.53,Office Depot,Office expense at Office Depot
2025-07-07,EMP030,IT Hardware,706.65,BestBuy,IT Hardware expense at BestBuy
2025-08-18,EMP073,Travel,1458.9,Uber,Travel expense at Uber
2025-03-06,EMP149,IT Hardware,889.83,Newegg,IT Hardware expense at Newegg
2025-03-17,EMP088,IT Hardware,2218.68,Dell,IT Hardware expense at Dell
2025-01-21,EMP124,Travel,209.5,Delta Air,Travel expense at Delta Air
2024-12-06,EMP093,IT Hardware,1284.62,Dell,IT Hardware expense at Dell
2025-08-27,EMP094,Meals,208.03,Ruths Chris,Meals expense at Ruths Chris
2025-04-23,EMP035,Meals,204.99,Starbucks,Meals expense at Starbucks
2025-08-21,EMP092,Software,3194.24,Slack,Software expense at Slack
2025-05-07,EMP097,Meals,175.53,Dominos,Meals expense at Dominos
2025-01-08,EMP061,Software,4804.27,Atlassian,Software expense at Atlassian
2025-02-18,EMP067,Lodging,2452.62,Hyatt,Lodging expense at Hyatt
2025-05-04,EMP117,IT Hardware,1143.44,BestBuy,IT Hardware expense at BestBuy
2025-10-24,EMP122,Meals,163.44,Ruths Chris,Meals expense at Ruths Chris
2025-01-18,EMP011,Travel,896.93,Uber,Travel expense at Uber
2025-06-10,EMP076,Lodging,2812.42,Marriott,Lodging expense at Marriott
2025-05-26,EMP121,Lodging,2363.98,Holiday Inn,Lodging expense at Holiday Inn
2024-12-14,EMP029,Travel,1474.89,Hertz,Travel expense at Hertz
2025-11-20,EMP017,Meals,209.43,Chipotle,Meals expense at Chipotle
2025-01-04,EMP141,Travel,424.34,Delta Air,Travel expense at Delta Air
2025-07-20,EMP074,Meals,381.97,Starbucks,Meals expense at Starbucks
2025-11-27,EMP146,Lodging,744.29,Holiday Inn,Lodging expense at Holiday Inn
2025-09-15,EMP104,Meals,350.73,Ruths Chris,Meals expense at Ruths Chris
2025-05-19,EMP109,Software,2286.91,Atlassian,Software expense at Atlassian
2025-06-04,EMP069,Office,505.17,Staples,Office expense at Staples
2025-08-07,EMP097,Lodging,412.74,Airbnb,Lodging expense at Airbnb
2025-07-24,EMP150,Lodging,1443.77,Airbnb,Lodging expense at Airbnb
2025-09-28,EMP023,IT Hardware,816.76,Newegg,IT Hardware expense at Newegg
2025-10-11,EMP149,IT Hardware,3916.77,Apple Store,IT Hardware expense at Apple Store
2025-01-18,EMP123,Meals,199.86,Local Diner,Meals expense at Local Diner
2025-11-15,EMP078,IT Hardware,3815.32,Newegg,IT Hardware expense at Newegg
2025-04-26,EMP093,Software,333.99,Salesforce,Software expense at Salesforce
2025-10-21,EMP137,Travel,357.95,Lyft,Travel expense at Lyft
2024-12-28,EMP012,Travel,1294.74,Hertz,Travel expense at Hertz
2025-08-19,EMP025,Meals,229.01,Chipotle,Meals expense at Chipotle
2025-07-02,EMP092,Travel,1458.82,Uber,Travel expense at Uber
2025-06-28,EMP134,Travel,333.0,Delta Air,Travel expense at Delta Air
2025-06-10,EMP060,Travel,1343.17,Delta Air,Travel expense at Delta Air
2025-11-02,EMP088,IT Hardware,936.7,BestBuy,IT Hardware expense at BestBuy
2025-05-14,EMP144,Office,247.15,Office Depot,Office expense at Office Depot
2024-12-31,EMP052,Software,2369.69,Atlassian,Software expense at Atlassian
2025-09-04,EMP060,Software,4116.45,AWS,Software expense at AWS
2025-10-24,EMP003,Office,427.25,Uline,Office expense at Uline
2025-02-13,EMP040,Office,469.82,Uline,Office expense at Uline
2025-04-27,EMP026,Travel,1290.29,Delta Air,Travel expense at Delta Air
2025-11-21,EMP089,Travel,319.43,Delta Air,Travel expense at Delta Air
2025-03-19,EMP058,Software,3173.06,Salesforce,Software expense at Salesforce
2025-08-09,EMP033,IT Hardware,445.86,Dell,IT Hardware expense at Dell
2025-09-18,EMP106,Lodging,1874.8,Holiday Inn,Lodging expense at Holiday Inn
2024-12-19,EMP126,Lodging,1743.83,Airbnb,Lodging expense at Airbnb
2025-04-12,EMP052,Travel,1200.57,United,Travel expense at United
2025-04-03,EMP065,Software,3896.63,Atlassian,Software expense at Atlassian
2025-07-04,EMP139,Software,4143.38,Atlassian,Software expense at Atlassian
2025-01-30,EMP103,Meals,381.49,Chipotle,Meals expense at Chipotle
2025-03-17,EMP113,Travel,1254.96,Delta Air,Travel expense at Delta Air
2025-03-25,EMP133,Travel,170.98,United,Travel expense at United
2025-04-10,EMP141,Office,337.71,Uline,Office expense at Uline
2025-05-30,EMP108,Travel,1149.55,Hertz,Travel expense at Hertz
2025-05-28,EMP063,Travel,607.06,Delta Air,Travel expense at Delta Air
2025-03-02,EMP007,Meals,59.48,Ruths Chris,Meals expense at Ruths Chris
2025-03-02,EMP010,Lodging,756.21,Airbnb,Lodging expense at Airbnb
2025-10-16,EMP126,IT Hardware,2944.11,Apple Store,IT Hardware expense at Apple Store
2024-12-09,EMP092,Office,514.7,Office Depot,Office expense at Office Depot
2025-04-09,EMP079,Meals,63.11,Panera,Meals expense at Panera
2025-05-02,EMP073,Office,275.71,Amazon Biz,Office expense at Amazon Biz
2025-01-05,EMP054,Lodging,781.52,Hyatt,Lodging expense at Hyatt
2025-09-11,EMP089,Travel,411.39,Amtrak,Travel expense at Amtrak
2025-05-16,EMP109,Lodging,2995.79,Marriott,Lodging expense at Marriott
2025-06-18,EMP059,Software,1682.88,Salesforce,Software expense at Salesforce
2024-12-30,EMP085,Meals,36.67,Local Diner,Meals expense at Local Diner
2025-04-20,EMP026,IT Hardware,1710.85,BestBuy,IT Hardware expense at BestBuy
2025-01-31,EMP025,IT Hardware,1790.96,Apple Store,IT Hardware expense at Apple Store
2025-06-04,EMP090,Meals,77.47,Chipotle,Meals expense at Chipotle
2025-08-29,EMP136,Lodging,2559.72,Hyatt,Lodging expense at Hyatt
2025-05-08,EMP140,Travel,1209.8,Uber,Travel expense at Uber
2025-08-06,EMP084,IT Hardware,2824.87,Apple Store,IT Hardware expense at Apple Store
2025-01-23,EMP102,Lodging,1072.44,Airbnb,Lodging expense at Airbnb
2025-02-02,EMP027,IT Hardware,2417.22,BestBuy,IT Hardware expense at BestBuy
2025-08-06,EMP130,Software,3195.7,AWS,Software expense at AWS
2025-04-10,EMP056,Software,2320.89,Atlassian,Software expense at Atlassian
2025-04-03,EMP111,Travel,1260.44,Lyft,Travel expense at Lyft
2025-04-14,EMP093,Meals,375.04,Starbucks,Meals expense at Starbucks
2025-01-26,EMP060,Software,2631.88,AWS,Software expense at AWS
2025-05-11,EMP034,IT Hardware,361.21,Apple Store,IT Hardware expense at Apple Store
2025-11-26,EMP045,Lodging,1580.56,Marriott,Lodging expense at Marriott
2024-12-17,EMP092,Lodging,2213.72,Hyatt,Lodging expense at Hyatt
2025-07-08,EMP121,Lodging,2019.27,Airbnb,Lodging expense at Airbnb
2025-08-26,EMP132,Office,233.98,Uline,Office expense at Uline
2025-11-26,EMP032,Travel,860.29,United,Travel expense at United
2025-07-03,EMP097,Meals,98.95,Ruths Chris,Meals expense at Ruths Chris
2025-01-28,EMP117,Lodging,849.44,Hilton,Lodging expense at Hilton
2025-05-20,EMP040,Lodging,2008.57,Hilton,Lodging expense at Hilton
2025-09-11,EMP022,Software,1068.09,AWS,Software expense at AWS
2025-08-25,EMP064,Travel,870.87,Delta Air,Travel expense at Delta Air
2025-02-24,EMP009,Lodging,272.89,Hyatt,Lodging expense at Hyatt
2025-05-14,EMP101,Office,401.24,Staples,Office expense at Staples
2025-02-07,EMP136,Lodging,1610.51,Hyatt,Lodging expense at Hyatt
2025-11-18,EMP087,Office,850.48,Amazon Biz,Office expense at Amazon Biz
2025-02-03,EMP014,Software,4965.06,Slack,Software expense at Slack
2025-06-26,EMP079,Meals,166.42,Dominos,Meals expense at Dominos
2025-09-10,EMP135,Meals,252.48,Starbucks,Meals expense at Starbucks
2025-08-10,EMP043,Meals,65.0,Ruths Chris,Meals expense at Ruths Chris
2024-12-05,EMP101,Lodging,279.07,Hilton,Lodging expense at Hilton
2025-10-06,EMP145,Office,195.43,Uline,Office expense at Uline
2024-12-13,EMP066,Software,3279.22,Zoom,Software expense at Zoom
2025-11-13,EMP085,Office,852.07,Staples,Office expense at Staples
2025-09-23,EMP059,IT Hardware,3873.15,Apple Store,IT Hardware expense at Apple Store
2025-08-02,EMP054,Software,4007.36,Atlassian,Software expense at Atlassian
2025-05-18,EMP016,Meals,237.35,Panera,Meals expense at Panera
2024-12-11,EMP010,Software,4823.58,AWS,Software expense at AWS
2025-10-03,EMP057,Software,302.65,Slack,Software expense at Slack
2025-07-20,EMP075,Lodging,1183.46,Marriott,Lodging expense at Marriott
2025-08-12,EMP052,Travel,793.39,Hertz,Travel expense at Hertz
2025-01-27,EMP093,Travel,122.5,Hertz,Travel expense at Hertz
2025-01-20,EMP104,Lodging,619.28,Hilton,Lodging expense at Hilton
2025-01-25,EMP087,Software,3245.35,Atlassian,Software expense at Atlassian
2025-02-16,EMP054,Office,722.09,Office Depot,Office expense at Office Depot
2025-11-25,EMP132,Meals,305.32,Panera,Meals expense at Panera
2025-04-28,EMP055,Lodging,1588.5,Holiday Inn,Lodging expense at Holiday Inn
2025-03-23,EMP071,IT Hardware,1861.87,Apple Store,IT Hardware expense at Apple Store
2025-10-24,EMP141,Office,406.36,Uline,Office expense at Uline
2025-07-29,EMP092,Lodging,883.81,Holiday Inn,Lodging expense at Holiday Inn
2025-09-24,EMP123,IT Hardware,1595.55,Dell,IT Hardware expense at Dell
2025-09-08,EMP123,Office,408.79,Uline,Office expense at Uline
2025-08-19,EMP083,Lodging,554.31,Hilton,Lodging expense at Hilton
2025-04-25,EMP055,Meals,90.5,Dominos,Meals expense at Dominos
2025-11-28,EMP070,Office,254.87,Office Depot,Office expense at Office Depot
2025-09-27,EMP096,Office,316.84,Staples,Office expense at Staples
2025-09-25,EMP011,Office,311.39,Amazon Biz,Office expense at Amazon Biz
2024-12-12,EMP101,Lodging,1616.15,Airbnb,Lodging expense at Airbnb
2024-12-28,EMP098,Lodging,2140.68,Marriott,Lodging expense at Marriott
2025-10-03,EMP045,Lodging,879.2,Marriott,Lodging expense at Marriott
2025-04-10,EMP051,Software,1560.07,Zoom,Software expense at Zoom
2025-11-04,EMP015,IT Hardware,2160.12,Dell,IT Hardware expense at Dell
2025-09-18,EMP110,Office,912.39,Amazon Biz,Office expense at Amazon Biz
2024-12-19,EMP092,Software,1415.77,Slack,Software expense at Slack
2025-01-21,EMP091,Office,857.97,Amazon Biz,Office expense at Amazon Biz
2025-05-21,EMP053,Office,56.23,Uline,Office expense at Uline
2025-03-23,EMP060,Meals,391.76,Local Diner,Meals expense at Local Diner
2025-05-23,EMP147,Travel,311.58,Delta Air,Travel expense at Delta Air
2025-11-04,EMP115,Travel,831.45,Amtrak,Travel expense at Amtrak
2025-06-03,EMP095,Lodging,2664.03,Holiday Inn,Lodging expense at Holiday Inn
2025-04-23,EMP059,Software,4568.98,Zoom,Software expense at Zoom
2025-09-07,EMP073,Office,893.01,Amazon Biz,Office expense at Amazon Biz
2025-03-03,EMP071,Lodging,2025.17,Hyatt,Lodging expense at Hyatt
2025-02-04,EMP074,Travel,1150.95,Lyft,Travel expense at Lyft
2025-10-30,EMP033,Software,2814.7,Zoom,Software expense at Zoom
2025-11-08,EMP107,Software,1033.75,Slack,Software expense at Slack
2025-01-19,EMP057,Office,297.52,Office Depot,Office expense at Office Depot
2025-03-19,EMP114,Travel,1182.35,Delta Air,Travel expense at Delta Air
2025-03-15,EMP113,Lodging,2771.49,Hilton,Lodging expense at Hilton
2025-06-08,EMP023,Software,2726.97,Zoom,Software expense at Zoom
2025-08-10,EMP133,IT Hardware,1196.71,BestBuy,IT Hardware expense at BestBuy
2025-02-16,EMP030,Travel,509.08,Delta Air,Travel expense at Delta Air
2025-10-28,EMP085,Travel,544.26,United,Travel expense at United
2025-05-07,EMP111,Meals,27.11,Starbucks,Meals expense at Starbucks
2025-02-24,EMP078,Office,882.53,Uline,Office expense at Uline
2025-10-20,EMP126,Office,70.27,Uline,Office expense at Uline
2025-01-02,EMP075,Lodging,1157.65,Holiday Inn,Lodging expense at Holiday Inn
2024-12-05,EMP073,Travel,1355.27,United,Travel expense at United
2025-09-04,EMP129,Office,87.01,Staples,Office expense at Staples
2025-07-31,EMP011,Office,458.6,Office Depot,Office expense at Office Depot
2025-10-02,EMP138,Travel,1196.61,Lyft,Travel expense at Lyft
2025-01-16,EMP090,Software,2293.05,Salesforce,Software expense at Salesforce
2025-06-08,EMP006,Meals,198.33,Starbucks,Meals expense at Starbucks
2025-08-16,EMP040,IT Hardware,3105.54,Newegg,IT Hardware expense at Newegg
2025-03-19,EMP011,Software,4603.22,AWS,Software expense at AWS
2025-11-28,EMP033,Travel,1345.07,Uber,Travel expense at Uber
2025-06-23,EMP059,Travel,456.73,Amtrak,Travel expense at Amtrak
